CustomerID,TerritoryID,TotalPurchaseYTD,DateFirstPurchase,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,CommuteDistance,Age,Bike
25772,8,21.49,02/06/2004,S,greater than 100000,M,3,4,High School,Professional,1,4,5-10 Miles,51,0
25773,8,25.48,02/23/2004,S,greater than 100000,M,3,4,High School,Professional,0,4,5-10 Miles,51,0
25774,10,2528.33,03/07/2004,M,greater than 100000,M,3,4,Partial College,Professional,1,3,0-1 Miles,51,1
25775,10,2443.35,03/27/2004,M,greater than 100000,F,3,4,Partial College,Professional,1,3,0-1 Miles,51,1
25776,10,2512.32,04/19/2004,M,greater than 100000,M,2,4,High School,Professional,1,3,0-1 Miles,51,1
25777,7,2304.98,06/07/2004,M,75001-100000,F,2,1,High School,Professional,1,2,2-5 Miles,52,1
25778,10,0,04/30/2004,M,greater than 100000,M,3,4,Partial College,Professional,1,3,0-1 Miles,52,1
25779,8,2447.34,07/07/2003,M,75001-100000,M,5,0,Partial College,Professional,0,2,2-5 Miles,63,1
25780,8,2447.34,07/26/2003,S,75001-100000,F,5,0,Partial College,Professional,0,2,2-5 Miles,63,1
25781,10,4.99,01/27/2004,S,greater than 100000,M,3,4,Bachelors,Management,0,3,5-10 Miles,63,0
25782,10,4.99,11/29/2003,M,greater than 100000,M,4,4,Partial College,Professional,0,4,5-10 Miles,61,0
25783,10,0,08/31/2003,S,greater than 100000,M,4,4,Partial College,Professional,0,4,5-10 Miles,61,0
25784,10,0,03/07/2004,S,greater than 100000,M,3,4,Bachelors,Management,0,4,0-1 Miles,61,0
25785,10,0,07/15/2004,S,75001-100000,M,3,2,High School,Professional,1,1,10+ Miles,53,0
25786,7,2294.99,06/19/2004,M,75001-100000,F,3,2,Partial College,Professional,1,1,10+ Miles,54,1
25787,7,25.48,01/09/2004,M,75001-100000,M,3,4,High School,Professional,1,3,10+ Miles,53,0
25788,8,25.48,08/21/2003,S,greater than 100000,F,3,4,Partial College,Professional,0,4,5-10 Miles,53,0
25789,7,3.99,06/12/2004,S,75001-100000,F,4,2,Partial College,Professional,1,2,10+ Miles,54,0
25790,7,60.47,07/08/2004,M,75001-100000,M,3,4,Bachelors,Management,0,3,2-5 Miles,54,0
25791,7,25.48,05/30/2004,S,75001-100000,M,3,4,Bachelors,Management,0,4,2-5 Miles,54,0
25792,8,21.49,06/11/2004,S,greater than 100000,F,3,4,Bachelors,Management,1,4,10+ Miles,54,0
25793,8,2447.34,07/04/2003,M,greater than 100000,F,2,5,Partial College,Professional,0,1,10+ Miles,54,1
25794,8,21.49,05/06/2004,S,75001-100000,F,4,1,High School,Professional,1,2,10+ Miles,55,0
25795,8,2479.94,07/12/2003,S,greater than 100000,F,4,5,Partial College,Professional,1,2,10+ Miles,55,1
25796,10,2443.35,04/08/2004,M,greater than 100000,M,4,5,High School,Professional,1,3,0-1 Miles,55,1
25797,7,0,04/12/2004,M,75001-100000,M,4,2,High School,Professional,1,2,10+ Miles,56,0
25798,10,2443.35,04/14/2004,S,greater than 100000,M,4,5,High School,Professional,0,3,0-1 Miles,56,1
25799,10,4.99,08/03/2003,S,greater than 100000,F,4,5,High School,Professional,0,3,10+ Miles,56,0
25800,10,4.99,11/14/2003,S,greater than 100000,F,4,5,High School,Management,0,3,10+ Miles,57,0
25801,10,0,08/04/2003,M,greater than 100000,M,4,5,Partial College,Management,0,4,10+ Miles,57,0
25802,8,25.48,07/29/2004,S,greater than 100000,M,4,5,Partial College,Management,0,3,10+ Miles,58,0
25803,8,21.49,08/15/2003,M,greater than 100000,M,4,5,High School,Management,1,3,10+ Miles,58,0
25804,10,0,09/06/2003,M,greater than 100000,M,4,5,Partial College,Management,1,4,0-1 Miles,58,0
25805,10,2492.32,05/28/2004,M,greater than 100000,F,5,5,Partial College,Management,0,4,10+ Miles,58,1
25806,7,21.49,03/03/2004,S,50001-75000,M,5,1,Partial High School,Skilled Manual,1,3,10+ Miles,59,0
25807,7,25.48,07/01/2004,M,75001-100000,F,5,0,Partial High School,Skilled Manual,1,2,10+ Miles,60,0
25808,7,68.97,03/22/2004,S,75001-100000,F,5,0,Partial High School,Skilled Manual,1,2,10+ Miles,60,0
25809,9,0,02/28/2004,M,50001-75000,M,0,0,Bachelors,Professional,1,3,10+ Miles,32,0
25810,9,60.47,12/14/2003,S,50001-75000,M,0,0,Bachelors,Professional,1,4,10+ Miles,32,0
25811,9,61.96,08/02/2003,S,50001-75000,M,0,0,Bachelors,Professional,0,2,5-10 Miles,31,0
25812,9,59.98,06/02/2004,S,50001-75000,F,0,0,Bachelors,Professional,1,3,10+ Miles,31,0
25813,9,4.99,09/26/2003,S,75001-100000,M,0,0,Bachelors,Professional,1,3,10+ Miles,32,0
25814,9,26.97,03/04/2004,S,75001-100000,F,0,0,Bachelors,Professional,0,3,10+ Miles,32,0
25815,9,4.99,08/18/2003,M,75001-100000,F,0,0,Bachelors,Professional,1,3,10+ Miles,32,0
25816,9,4.99,01/31/2004,M,75001-100000,F,0,0,Bachelors,Professional,0,3,10+ Miles,32,0
25817,9,4.99,07/29/2004,M,75001-100000,M,0,0,Bachelors,Professional,1,3,10+ Miles,34,0
25818,9,13.98,10/25/2003,S,75001-100000,M,0,0,Bachelors,Professional,1,3,10+ Miles,33,0
25819,9,1819.59,02/20/2002,M,75001-100000,M,0,0,Bachelors,Professional,0,3,10+ Miles,34,1
25820,9,39.98,08/15/2003,M,75001-100000,M,0,0,Bachelors,Professional,1,3,10+ Miles,34,0
25821,9,1179.9718,02/25/2002,S,greater than 100000,F,0,5,Partial College,Management,1,3,10+ Miles,34,1
25822,9,699.1,02/19/2002,M,greater than 100000,M,0,5,Partial College,Management,1,3,10+ Miles,34,1
25823,9,1188.4618,02/14/2002,S,greater than 100000,M,0,5,Partial College,Management,1,3,10+ Miles,34,1
25824,9,4.99,04/04/2004,M,75001-100000,M,0,0,Bachelors,Professional,0,3,10+ Miles,35,0
25825,9,0,01/28/2004,M,75001-100000,F,0,0,Bachelors,Professional,1,3,10+ Miles,35,0
25826,9,1155.4818,03/12/2002,M,greater than 100000,M,0,5,Partial College,Management,0,3,10+ Miles,35,1
25827,9,1174.4818,03/13/2002,S,75001-100000,F,0,5,High School,Management,1,3,10+ Miles,36,1
25828,9,1819.59,03/01/2002,M,75001-100000,M,0,5,Partial High School,Professional,1,4,10+ Miles,37,1
25829,9,1194.9718,03/15/2002,M,greater than 100000,F,0,5,High School,Management,1,4,10+ Miles,37,1
25830,9,1824.58,03/04/2002,M,greater than 100000,M,0,5,Partial High School,Professional,1,4,10+ Miles,37,1
25831,9,1183.4718,03/02/2002,M,greater than 100000,M,0,5,High School,Management,1,4,10+ Miles,36,1
25832,9,1848.57,04/01/2002,S,greater than 100000,M,0,5,Partial High School,Professional,0,4,10+ Miles,36,1
25833,1,32.6,03/29/2004,M,25001-50000,F,4,0,High School,Professional,1,2,5-10 Miles,58,0
25834,4,24.99,03/25/2004,S,25001-50000,M,4,0,High School,Professional,0,2,1-2 Miles,59,0
25835,4,24.99,08/20/2003,M,25001-50000,F,4,0,High School,Professional,0,2,1-2 Miles,60,0
25836,4,32.6,04/11/2004,M,25001-50000,M,3,0,Graduate Degree,Management,1,2,10+ Miles,70,0
25837,4,0,12/09/2003,M,25001-50000,M,3,0,Graduate Degree,Management,1,2,10+ Miles,70,0
25838,4,29.98,07/02/2004,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,10+ Miles,69,0
25839,4,98.95,08/09/2003,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,10+ Miles,69,0
25840,4,1214.85,01/15/2004,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,10+ Miles,69,1
25841,4,29.98,02/28/2004,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,1-2 Miles,69,0
25842,4,24.99,11/02/2003,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,10+ Miles,68,0
25843,1,24.99,12/25/2003,S,50001-75000,M,3,0,Graduate Degree,Management,1,2,10+ Miles,68,0
25844,4,0,08/12/2003,S,25001-50000,F,4,0,High School,Professional,0,2,1-2 Miles,67,0
25845,6,4.99,06/26/2004,S,50001-75000,M,3,0,Bachelors,Management,0,2,1-2 Miles,67,0
25846,1,29.98,03/19/2004,M,50001-75000,F,3,0,Bachelors,Management,1,2,10+ Miles,67,0
25847,1,0,03/25/2004,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,10+ Miles,67,0
25848,4,24.99,10/10/2003,S,25001-50000,M,4,0,High School,Professional,1,2,10+ Miles,66,0
25849,4,27.28,08/10/2003,M,25001-50000,F,3,0,Bachelors,Management,1,2,10+ Miles,66,0
25850,6,39.98,11/26/2003,M,25001-50000,M,3,0,Bachelors,Management,1,2,10+ Miles,66,0
25851,1,0,06/06/2004,S,25001-50000,M,4,0,Bachelors,Management,0,2,1-2 Miles,66,0
25852,1,4.99,11/26/2003,S,25001-50000,F,4,0,Bachelors,Management,0,2,1-2 Miles,65,0
25853,1,24.99,06/27/2004,M,50001-75000,F,4,0,Bachelors,Management,1,2,10+ Miles,64,0
25854,4,24.99,12/04/2003,M,50001-75000,M,4,0,Bachelors,Management,1,2,10+ Miles,64,0
25855,1,32.27,08/29/2003,S,50001-75000,M,4,0,Bachelors,Management,0,2,1-2 Miles,64,0
25856,4,742.35,06/18/2004,S,25001-50000,M,4,0,High School,Professional,1,2,10+ Miles,63,1
25857,1,0,07/22/2001,S,25001-50000,F,5,0,Partial High School,Clerical,0,2,10+ Miles,63,1
25858,1,29.98,07/30/2004,S,0-25000,F,5,0,Partial High School,Clerical,1,3,10+ Miles,62,0
25859,1,29.98,12/16/2003,S,0-25000,F,5,0,Partial High School,Clerical,1,3,10+ Miles,62,0
25860,4,24.99,03/29/2004,S,0-25000,M,5,0,Partial High School,Clerical,1,3,10+ Miles,62,0
25861,4,0,07/09/2001,M,25001-50000,M,5,0,Partial High School,Skilled Manual,1,4,10+ Miles,62,1
25862,4,29.98,02/26/2004,M,25001-50000,M,2,1,Partial High School,Skilled Manual,0,2,1-2 Miles,62,0
25863,1,1231.12,07/01/2001,S,25001-50000,F,5,0,High School,Professional,1,3,10+ Miles,61,1
25864,6,0,08/12/2002,M,25001-50000,F,5,0,High School,Professional,1,3,10+ Miles,61,1
25865,1,4589.84,07/22/2001,M,25001-50000,M,5,0,High School,Professional,1,3,10+ Miles,61,1
25866,1,4598.83,07/27/2001,M,25001-50000,M,5,0,High School,Professional,1,4,10+ Miles,61,1
25867,4,2384.07,08/30/2001,S,50001-75000,M,5,0,Bachelors,Management,1,3,10+ Miles,61,1
25868,4,5789.05,08/24/2001,M,50001-75000,F,5,0,Bachelors,Management,1,3,10+ Miles,61,1
25869,1,29.98,02/20/2004,M,25001-50000,M,2,1,High School,Professional,1,2,2-5 Miles,60,0
25870,1,29.98,12/06/2003,M,25001-50000,M,2,1,High School,Professional,1,2,2-5 Miles,60,0
25871,1,29.98,03/09/2004,S,25001-50000,M,2,1,High School,Professional,1,2,10+ Miles,60,0
25872,1,5784.06,08/15/2001,S,50001-75000,F,2,1,Bachelors,Management,0,1,2-5 Miles,60,1
25873,6,4.99,05/06/2004,S,50001-75000,M,2,1,Bachelors,Management,1,1,10+ Miles,60,0
25874,1,32.6,05/08/2004,M,50001-75000,F,2,1,Bachelors,Management,1,1,10+ Miles,60,0
25875,6,0,08/19/2002,M,25001-50000,F,2,1,High School,Professional,0,2,2-5 Miles,59,1
25876,1,1254.08,08/21/2001,M,50001-75000,M,2,1,Partial College,Professional,1,1,2-5 Miles,59,1
25877,1,29.98,07/27/2004,S,50001-75000,F,2,1,Partial College,Professional,1,1,10+ Miles,59,0
25878,4,4614.84,08/26/2001,S,50001-75000,F,2,1,Bachelors,Management,0,0,2-5 Miles,59,1
25879,4,1258.83,09/17/2001,S,50001-75000,F,2,1,Bachelors,Management,1,0,10+ Miles,59,1
25880,4,29.98,03/26/2004,M,50001-75000,M,2,1,Bachelors,Management,1,0,10+ Miles,59,0
25881,4,0,07/07/2004,M,50001-75000,F,2,1,Bachelors,Management,1,0,10+ Miles,59,0
25882,4,29.98,11/30/2003,M,50001-75000,M,2,1,Bachelors,Management,1,0,10+ Miles,59,0
25883,6,0,08/17/2002,M,50001-75000,M,2,1,Partial College,Professional,1,2,2-5 Miles,58,1
25884,6,4.99,12/12/2003,M,25001-50000,M,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,57,0
25885,6,4.99,02/25/2004,M,25001-50000,F,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,57,0
25886,1,1273.32,09/21/2001,M,50001-75000,F,2,1,Partial College,Professional,1,2,2-5 Miles,57,1
25887,1,1273.32,09/04/2001,M,50001-75000,M,2,1,Partial College,Professional,1,2,2-5 Miles,57,1
25888,1,1248.83,09/09/2001,M,50001-75000,F,2,1,Partial College,Professional,1,2,2-5 Miles,57,1
25889,4,4648.82,09/12/2001,M,50001-75000,M,2,1,Partial College,Professional,0,1,2-5 Miles,57,1
25890,4,0,08/19/2003,M,50001-75000,F,2,1,Partial College,Professional,1,1,10+ Miles,57,0
25891,4,3374.99,10/31/2001,S,75001-100000,M,3,1,Bachelors,Management,0,1,1-2 Miles,57,1
25892,6,0,08/15/2002,M,50001-75000,F,2,1,High School,Professional,1,2,2-5 Miles,56,1
25893,1,0,10/28/2003,S,50001-75000,F,2,1,High School,Professional,1,2,10+ Miles,56,0
25894,4,24.99,01/27/2004,M,50001-75000,M,2,1,Partial College,Professional,1,2,10+ Miles,56,0
25895,1,1249.84,10/05/2001,M,25001-50000,M,2,1,Partial High School,Skilled Manual,0,4,2-5 Miles,55,1
25896,1,71.58,12/27/2003,M,50001-75000,F,2,1,High School,Professional,1,2,10+ Miles,55,0
25897,4,0,04/13/2004,M,50001-75000,F,2,1,High School,Professional,1,2,10+ Miles,55,0
25898,1,36.59,01/08/2004,M,50001-75000,F,2,1,High School,Professional,1,2,2-5 Miles,55,0
25899,4,36.59,09/12/2003,M,50001-75000,F,2,1,High School,Professional,1,2,10+ Miles,55,0
25900,1,32.6,11/19/2003,M,50001-75000,F,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,55,0
25901,4,2393.06,10/13/2001,M,50001-75000,M,2,1,Partial High School,Skilled Manual,0,2,2-5 Miles,55,1
25902,1,29.98,08/26/2003,M,50001-75000,M,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,55,0
25903,1,5768.05,10/11/2001,M,50001-75000,M,2,1,Partial High School,Skilled Manual,1,2,2-5 Miles,55,1
25904,1,64.97,06/04/2004,S,50001-75000,M,3,1,High School,Professional,1,2,10+ Miles,54,0
25905,4,1223.84,10/06/2001,M,50001-75000,M,3,1,Partial High School,Skilled Manual,0,3,2-5 Miles,54,1
25906,9,3.99,05/16/2004,S,0-25000,F,5,0,High School,Skilled Manual,0,2,1-2 Miles,63,0
25907,9,3.99,07/17/2004,M,0-25000,F,2,1,High School,Skilled Manual,1,2,1-2 Miles,63,0
25908,4,24.99,07/29/2004,M,50001-75000,F,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,28,0
25909,4,1283.82,11/24/2001,M,50001-75000,M,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,28,1
25910,4,1223.84,11/28/2001,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,28,1
25911,6,-0.0025,09/30/2002,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,1-2 Miles,29,1
25912,9,38.98,12/29/2003,M,0-25000,M,2,1,Partial High School,Clerical,1,2,1-2 Miles,60,0
25913,9,3.99,05/17/2004,M,0-25000,M,2,1,Partial High School,Clerical,1,2,5-10 Miles,60,0
25914,1,29.98,02/28/2004,M,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,29,0
25915,1,37.98,04/29/2004,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,29,0
25916,4,4614.84,11/13/2001,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,29,1
25917,4,4649.83,11/01/2001,M,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,29,1
25918,9,561.4818,04/28/2002,S,25001-50000,F,2,0,Partial College,Clerical,0,2,5-10 Miles,61,1
25919,9,1239.09,04/10/2002,M,25001-50000,F,2,0,Partial College,Clerical,0,2,1-2 Miles,61,1
25920,9,699.1,04/20/2002,M,25001-50000,M,2,0,Bachelors,Management,0,2,1-2 Miles,61,1
25921,9,1248.08,04/23/2002,S,25001-50000,M,2,0,Partial College,Clerical,0,2,5-10 Miles,60,1
25922,9,574.9818,05/27/2002,S,25001-50000,F,2,0,Partial College,Clerical,1,2,5-10 Miles,60,1
25923,9,3.99,08/06/2003,S,0-25000,M,2,1,Partial High School,Clerical,1,2,5-10 Miles,59,0
25924,4,2419.06,11/13/2001,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,0-1 Miles,29,1
25925,6,4.99,10/31/2003,M,25001-50000,F,0,0,Bachelors,Professional,0,2,1-2 Miles,30,0
25926,9,1253.07,05/07/2002,M,0-25000,M,4,0,High School,Skilled Manual,1,2,5-10 Miles,59,1
25927,9,1264.57,05/01/2002,S,0-25000,F,2,1,High School,Skilled Manual,1,2,5-10 Miles,59,1
25928,9,616.9518,05/06/2002,M,0-25000,M,2,1,High School,Skilled Manual,1,2,5-10 Miles,59,1
25929,1,24.99,10/12/2003,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,30,0
25930,1,4.99,12/07/2003,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,30,0
25931,1,24.99,01/25/2004,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,30,0
25932,1,24.99,07/24/2004,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,30,0
25933,4,24.49,02/29/2004,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,30,0
25934,4,29.98,07/02/2004,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,0-1 Miles,30,0
25935,9,556.9318,05/13/2002,M,0-25000,F,2,1,Partial High School,Clerical,1,2,1-2 Miles,58,1
25936,9,548.9818,05/08/2002,S,0-25000,F,2,1,Partial High School,Clerical,1,2,5-10 Miles,58,1
25937,9,1264.57,05/10/2002,M,0-25000,M,2,1,Partial High School,Clerical,1,2,1-2 Miles,58,1
25938,9,1253.07,05/28/2002,S,25001-50000,M,3,0,Partial College,Clerical,0,2,5-10 Miles,58,1
25939,9,565.4718,06/13/2002,M,0-25000,M,2,1,Partial High School,Clerical,1,2,5-10 Miles,57,1
25940,9,1253.07,06/20/2002,S,0-25000,M,2,1,Partial High School,Clerical,1,2,5-10 Miles,56,1
25941,9,1253.07,06/18/2002,M,0-25000,F,2,1,Partial High School,Clerical,1,2,1-2 Miles,56,1
25942,4,4589.84,11/16/2001,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,27,1
25943,4,5773.04,12/13/2001,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,0-1 Miles,28,1
25944,9,574.9818,06/12/2002,S,0-25000,M,2,1,Partial High School,Clerical,1,2,5-10 Miles,55,1
25945,9,1239.09,06/24/2002,M,25001-50000,M,3,0,High School,Skilled Manual,1,2,5-10 Miles,55,1
25946,9,1174.4818,06/28/2002,M,25001-50000,F,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,54,1
25947,9,1155.4818,06/10/2002,S,25001-50000,M,3,0,Partial High School,Clerical,1,2,5-10 Miles,53,1
25948,9,1120.4918,06/23/2002,S,25001-50000,F,3,0,Partial High School,Clerical,0,2,5-10 Miles,53,1
25949,9,1873.58,06/05/2002,S,25001-50000,F,3,0,Partial High School,Clerical,1,2,5-10 Miles,53,1
25950,1,51.96,06/20/2004,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,5-10 Miles,32,0
25951,4,1328.32,12/13/2001,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,1-2 Miles,32,1
25952,4,1223.84,12/05/2001,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,1-2 Miles,32,1
25953,4,24.99,09/29/2003,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,5-10 Miles,32,0
25954,4,24.99,11/28/2003,M,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,32,0
25955,4,4589.84,12/20/2001,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,32,1
25956,1,0,01/28/2004,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,5-10 Miles,33,0
25957,4,64.97,12/16/2003,M,50001-75000,F,0,0,Partial College,Professional,0,2,1-2 Miles,31,0
25958,9,1120.49,07/10/2002,S,75001-100000,M,2,0,High School,Skilled Manual,1,2,5-10 Miles,51,1
25959,4,24.99,10/10/2003,S,50001-75000,F,0,0,Partial College,Professional,0,2,1-2 Miles,31,0
25960,9,1174.48,07/25/2002,M,50001-75000,M,2,0,High School,Skilled Manual,1,2,5-10 Miles,50,1
25961,9,1155.48,07/03/2002,S,50001-75000,M,2,0,High School,Skilled Manual,1,2,5-10 Miles,50,1
25962,1,2419.06,12/30/2001,S,75001-100000,F,0,0,Bachelors,Management,0,1,0-1 Miles,34,1
25963,1,0,07/06/2004,S,50001-75000,M,0,0,Partial College,Professional,1,2,5-10 Miles,33,0
25964,1,1249.84,12/13/2001,S,50001-75000,M,0,0,Partial College,Professional,0,2,1-2 Miles,33,1
25965,4,29.98,11/15/2003,S,greater than 100000,F,0,1,Graduate Degree,Management,0,4,1-2 Miles,41,0
25966,4,24.99,01/08/2004,M,greater than 100000,M,1,1,Graduate Degree,Management,1,4,0-1 Miles,41,0
25967,4,24.99,01/02/2004,M,50001-75000,F,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,50,0
25968,1,0,05/21/2004,M,50001-75000,M,4,4,Bachelors,Skilled Manual,1,3,10+ Miles,43,0
25969,4,4614.84,12/15/2001,M,50001-75000,M,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,43,1
25970,1,4598.83,12/26/2001,S,50001-75000,F,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,43,1
25971,6,2747.03,09/21/2002,S,50001-75000,F,4,2,Bachelors,Professional,1,2,2-5 Miles,44,1
25972,1,5773.04,12/03/2001,S,50001-75000,F,4,2,Bachelors,Professional,0,2,0-1 Miles,44,1
25973,1,5784.06,12/04/2001,S,50001-75000,F,4,2,Bachelors,Professional,0,2,0-1 Miles,44,1
25974,4,2419.06,12/21/2001,M,50001-75000,M,4,2,Bachelors,Professional,1,2,2-5 Miles,44,1
25975,1,5798.04,12/03/2001,S,50001-75000,F,4,2,Bachelors,Professional,0,2,0-1 Miles,44,1
25976,4,3374.99,12/15/2001,S,50001-75000,M,0,0,Bachelors,Professional,0,1,0-1 Miles,39,1
25977,4,1249.84,01/03/2002,M,50001-75000,F,2,2,Graduate Degree,Professional,1,0,2-5 Miles,39,1
25978,4,2438.06,01/15/2002,S,75001-100000,F,5,0,Bachelors,Professional,1,0,0-1 Miles,82,1
25979,1,3399.99,01/11/2002,S,50001-75000,M,4,2,Bachelors,Professional,1,2,2-5 Miles,44,1
25980,1,5784.06,01/14/2002,S,50001-75000,F,4,2,Bachelors,Professional,1,3,2-5 Miles,44,1
25981,6,574.98,09/15/2002,M,50001-75000,M,4,2,Bachelors,Professional,1,4,2-5 Miles,44,1
25982,1,5784.06,01/24/2002,S,50001-75000,F,0,0,Bachelors,Professional,0,1,0-1 Miles,44,1
25983,1,24.99,02/12/2004,M,50001-75000,M,0,0,Bachelors,Professional,0,1,0-1 Miles,44,0
25984,4,4589.84,01/08/2002,S,50001-75000,F,3,2,Graduate Degree,Professional,1,0,2-5 Miles,44,1
25985,4,1283.82,01/11/2002,M,50001-75000,M,3,2,Graduate Degree,Professional,0,0,0-1 Miles,44,1
25986,1,1249.84,02/07/2002,M,50001-75000,F,3,2,Graduate Degree,Professional,0,0,0-1 Miles,44,1
25987,4,1264.84,02/10/2002,M,25001-50000,M,3,2,High School,Skilled Manual,1,2,0-1 Miles,45,1
25988,1,29.98,02/23/2004,S,25001-50000,M,4,3,High School,Skilled Manual,1,2,2-5 Miles,45,0
25989,6,2739.53,10/22/2002,M,50001-75000,M,1,0,Bachelors,Professional,1,1,2-5 Miles,45,1
25990,1,2447.05,02/16/2002,S,50001-75000,F,1,0,Bachelors,Professional,0,1,0-1 Miles,45,1
25991,6,663.9575,10/08/2002,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,45,1
25992,6,539.9875,10/20/2002,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,45,1
25993,1,4619.32,02/26/2002,S,25001-50000,F,4,3,High School,Skilled Manual,1,3,10+ Miles,46,1
25994,1,4623.82,02/05/2002,S,25001-50000,M,4,2,High School,Skilled Manual,1,2,2-5 Miles,46,1
25995,6,0,12/28/2002,M,25001-50000,M,4,2,High School,Skilled Manual,1,2,0-1 Miles,46,1
25996,4,4589.84,02/28/2002,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,46,1
25997,4,1223.84,03/11/2002,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,46,1
25998,1,4614.84,03/17/2002,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,46,1
25999,6,-0.0025,12/27/2002,M,25001-50000,M,4,2,High School,Skilled Manual,1,2,2-5 Miles,47,1
26000,4,29.98,12/03/2003,S,25001-50000,M,0,0,Bachelors,Professional,0,1,0-1 Miles,47,0
26001,1,1273.32,03/26/2002,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,2-5 Miles,40,1
26002,1,4674.82,03/31/2002,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,40,1
26003,4,4623.82,03/13/2002,S,50001-75000,F,0,0,Graduate Degree,Professional,0,1,2-5 Miles,40,1
26004,4,1298.82,03/14/2002,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,47,1
26005,1,1223.84,03/17/2002,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,47,1
26006,1,0,05/28/2004,M,50001-75000,M,4,3,Bachelors,Professional,1,0,2-5 Miles,48,0
26007,4,0,12/09/2003,M,50001-75000,M,4,3,Bachelors,Professional,0,0,0-1 Miles,48,0
26008,4,24.99,07/23/2004,M,50001-75000,F,5,5,Graduate Degree,Professional,1,3,10+ Miles,48,0
26009,4,32.27,06/30/2004,M,50001-75000,M,5,5,Graduate Degree,Professional,1,3,10+ Miles,48,0
26010,1,0,09/03/2003,M,50001-75000,F,5,5,Graduate Degree,Professional,1,3,10+ Miles,48,0
26011,4,5759.06,03/08/2002,S,75001-100000,F,2,0,Graduate Degree,Professional,0,0,0-1 Miles,48,1
26012,4,5759.06,04/10/2002,M,75001-100000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,49,1
26013,6,0,01/18/2003,S,50001-75000,F,1,0,Bachelors,Professional,1,1,2-5 Miles,49,1
26014,4,4649.83,04/16/2002,S,50001-75000,F,1,0,Bachelors,Professional,0,1,0-1 Miles,49,1
26015,4,1214.85,04/06/2002,M,50001-75000,M,1,0,Bachelors,Professional,1,1,2-5 Miles,49,1
26016,4,1308.31,04/19/2002,S,50001-75000,M,1,0,Bachelors,Professional,0,1,0-1 Miles,49,1
26017,4,64.97,08/07/2003,M,50001-75000,M,5,4,Graduate Degree,Professional,0,2,0-1 Miles,49,0
26018,1,5819.05,04/25/2002,M,75001-100000,M,5,0,Graduate Degree,Professional,1,0,0-1 Miles,49,1
